year_pulled,congressional_district_name,state,fipscd,fips,hh_snap,hh_total,hh_snap_pct,hh_poverty_pct_in_snap,hh_race_aian_pct_in_snap,hh_race_asian_pct_in_snap,hh_race_black_pct_in_snap,hh_race_hisp_pct_in_snap,hh_race_nhpi_pct_in_snap,hh_race_other_pct_in_snap,hh_race_twoplus_pct_in_snap,hh_race_white_pct_in_snap,hh_60plus_pct,hh_snap_60plus,hh_snap_60plus_pct,hh_snap_children,hh_snap_children_pct,hh_snap_disabled,hh_snap_disabled_pct,hh_snap_poverty,hh_snap_poverty_pct,hh_snap_race_aian,hh_snap_race_aian_pct,hh_snap_race_asian,hh_snap_race_asian_pct,hh_snap_race_black,hh_snap_race_black_pct,hh_snap_race_hisp,hh_snap_race_hisp_pct,hh_snap_race_nhpi,hh_snap_race_nhpi_pct,hh_snap_race_other,hh_snap_race_other_pct,hh_snap_race_twoplus,hh_snap_race_twoplus_pct,hh_snap_race_white,hh_snap_race_white_pct,hh_total_60plus,hh_total_disabled,hh_total_disabled_pct,hh_total_poverty,hh_total_poverty_pct,hh_total_race_aian,hh_total_race_aian_pct,hh_total_race_asian,hh_total_race_asian_pct,hh_total_race_black,hh_total_race_black_pct,hh_total_race_hisp,hh_total_race_hisp_pct,hh_total_race_nhpi,hh_total_race_nhpi_pct,hh_total_race_other,hh_total_race_other_pct,hh_total_race_twoplus,hh_total_race_twoplus_pct,hh_total_race_white,hh_total_race_white_pct,medhhinc,state_hh_snap,state_hh_total,state_hh_snap_pct
2023,"Congressional District 3 (118th Congress), South Carolina",South Carolina,4503,45,34938,308468,0.1133,0.3600,0.2717,0.0000,0.2243,0.0933,NULL,0.1317,0.1035,0.0890,0.4502,14660,0.4196,18158,0.5197,16870,0.4829,16967,0.4856,232,0.0066,0,0.0000,11809,0.3380,1227,0.0351,NULL,NULL,753,0.0216,1641,0.0470,20503,0.5868,138880,94363,0.3059,47125,0.1528,854,0.0028,2990,0.0097,52656,0.1707,13157,0.0427,NULL,NULL,5716,0.0185,15855,0.0514,230397,0.7469,61412,233653,2177733,0.1073
2023,"Congressional District 11 (118th Congress), California",California,0611,06,38218,337775,0.1131,0.4265,0.2903,0.1624,0.2916,0.1595,0.2119,0.1960,0.0970,0.0592,0.3475,21352,0.5587,7896,0.2066,19292,0.5048,17412,0.4556,609,0.0159,17002,0.4449,3893,0.1019,6952,0.1819,263,0.0069,3479,0.0910,3135,0.0820,9837,0.2574,117374,67731,0.2005,40830,0.1209,2098,0.0062,104717,0.3100,13350,0.0395,43585,0.1290,1241,0.0037,17751,0.0526,32313,0.0957,166305,0.4924,129584,1833346,13699816,0.1338
2023,"Congressional District 2 (118th Congress), Kentucky",Kentucky,2102,21,34899,309350,0.1128,0.3757,NULL,0.1096,0.2207,0.1273,NULL,0.0691,0.1675,0.1041,0.4102,10307,0.2953,19645,0.5629,18543,0.5313,18065,0.5176,NULL,NULL,435,0.0125,3846,0.1102,1451,0.0416,NULL,NULL,249,0.0071,2221,0.0636,28080,0.8046,126886,107600,0.3478,48080,0.1554,NULL,NULL,3968,0.0128,17427,0.0563,11399,0.0368,NULL,NULL,3603,0.0116,13260,0.0429,269778,0.8721,63080,242405,1853603,0.1308
2023,"Congressional District 25 (118th Congress), Florida",Florida,1225,12,32715,290456,0.1126,0.3025,NULL,0.1053,0.1630,0.1414,NULL,0.1495,0.1336,0.0747,0.4406,19753,0.6038,11330,0.3463,14229,0.4349,11363,0.3473,NULL,NULL,1487,0.0455,7077,0.2163,17427,0.5327,NULL,NULL,3014,0.0921,11838,0.3619,9242,0.2825,127962,67172,0.2313,37558,0.1293,NULL,NULL,14117,0.0486,43421,0.1495,123245,0.4243,NULL,NULL,20164,0.0694,88614,0.3051,123744,0.4260,83567,1066130,8966402,0.1189
2023,"Congressional District 3 (118th Congress), Wisconsin",Wisconsin,5503,55,34393,305714,0.1125,0.3978,0.2602,0.3539,0.3629,0.1815,NULL,0.1219,0.1112,0.1053,0.4269,12890,0.3748,13807,0.4014,17631,0.5126,14044,0.4083,274,0.0080,2004,0.0583,721,0.0210,1452,0.0422,NULL,NULL,527,0.0153,1085,0.0315,29782,0.8659,130505,78639,0.2572,35304,0.1155,1053,0.0034,5663,0.0185,1987,0.0065,8002,0.0262,NULL,NULL,4324,0.0141,9761,0.0319,282775,0.9250,69286,284948,2495539,0.1142
2023,"Congressional District 14 (118th Congress), Ohio",Ohio,3914,39,36945,329557,0.1121,0.4133,0.1100,NULL,0.3506,0.1645,NULL,0.1425,0.2191,0.0954,0.4746,14763,0.3996,14656,0.3967,19131,0.5178,17477,0.4731,33,0.0009,NULL,NULL,5531,0.1497,1361,0.0368,NULL,NULL,505,0.0137,2637,0.0714,28154,0.7621,156402,94249,0.2860,42291,0.1283,300,0.0009,NULL,NULL,15778,0.0479,8272,0.0251,NULL,NULL,3545,0.0108,12036,0.0365,294963,0.8950,66028,611620,4917309,0.1244
2023,"Congressional District 41 (118th Congress), California",California,0641,06,30709,277163,0.1108,0.3012,0.1040,0.0812,0.1309,0.1419,NULL,0.1524,0.1353,0.0947,0.4976,15009,0.4887,15203,0.4951,16282,0.5302,9048,0.2946,390,0.0127,1495,0.0487,1990,0.0648,13278,0.4324,NULL,NULL,6011,0.1957,6287,0.2047,14536,0.4733,137909,84514,0.3049,30035,0.1084,3749,0.0135,18404,0.0664,15202,0.0548,93598,0.3377,NULL,NULL,39440,0.1423,46455,0.1676,153443,0.5536,99799,1833346,13699816,0.1338
2023,"Congressional District 7 (118th Congress), Wisconsin",Wisconsin,5507,55,36076,326727,0.1104,0.3795,0.4543,0.1966,NULL,0.1910,NULL,0.2185,0.2075,0.0991,0.4798,15937,0.4418,13525,0.3749,18836,0.5221,12543,0.3477,2132,0.0591,574,0.0159,NULL,NULL,1309,0.0363,NULL,NULL,618,0.0171,2877,0.0797,29875,0.8281,156756,87240,0.2670,33054,0.1012,4693,0.0144,2920,0.0089,NULL,NULL,6853,0.0210,NULL,NULL,2829,0.0087,13864,0.0424,301567,0.9230,71320,284948,2495539,0.1142
2023,"Congressional District 4 (118th Congress), Michigan",Michigan,2604,26,34398,311929,0.1103,0.3881,0.1166,0.0831,0.3321,0.1527,NULL,0.1699,0.1472,0.0816,0.4079,12006,0.3490,14492,0.4213,14870,0.4323,15443,0.4490,143,0.0042,510,0.0148,9198,0.2674,3104,0.0902,NULL,NULL,1502,0.0437,2608,0.0758,20437,0.5941,127232,76250,0.2444,39792,0.1276,1226,0.0039,6140,0.0197,27696,0.0888,20333,0.0652,NULL,NULL,8842,0.0283,17713,0.0568,250312,0.8025,69754,574740,4107809,0.1399
2023,"Congressional District 11 (118th Congress), Pennsylvania",Pennsylvania,4211,42,32791,297329,0.1103,0.4565,NULL,0.1366,0.2259,0.2986,NULL,0.2285,0.2643,0.0922,0.4685,14584,0.4448,13747,0.4192,17138,0.5226,11983,0.3654,NULL,NULL,671,0.0205,1992,0.0607,6618,0.2018,NULL,NULL,2050,0.0625,4352,0.1327,23726,0.7236,139310,83158,0.2797,26248,0.0883,NULL,NULL,4911,0.0165,8818,0.0297,22164,0.0745,NULL,NULL,8972,0.0302,16466,0.0554,257321,0.8654,80905,795490,5324209,0.1494
2023,"Congressional District 1 (118th Congress), Maryland",Maryland,2401,24,34114,309498,0.1102,0.4041,NULL,0.1056,0.3177,0.1429,NULL,NULL,0.1155,0.0739,0.4696,14735,0.4319,15287,0.4481,16955,0.4970,12919,0.3787,NULL,NULL,724,0.0212,13896,0.4073,1659,0.0486,NULL,NULL,NULL,NULL,1662,0.0487,17688,0.5185,145353,77587,0.2507,31969,0.1033,NULL,NULL,6856,0.0222,43739,0.1413,11610,0.0375,NULL,NULL,NULL,NULL,14394,0.0465,239339,0.7733,89269,247373,2384715,0.1037
2023,"Congressional District 5 (118th Congress), California",California,0605,06,32331,294732,0.1097,0.3347,0.2928,0.0778,0.2175,0.1462,0.4633,0.1615,0.1609,0.0890,0.4960,13738,0.4249,15431,0.4773,16953,0.5244,10593,0.3276,1141,0.0353,1369,0.0423,1285,0.0397,8993,0.2782,372,0.0115,3701,0.1145,6227,0.1926,18236,0.5640,146189,85982,0.2917,31646,0.1074,3897,0.0132,17593,0.0597,5909,0.0200,61529,0.2088,803,0.0027,22910,0.0777,38707,0.1313,204913,0.6953,91010,1833346,13699816,0.1338
2023,"Congressional District 6 (118th Congress), Massachusetts",Massachusetts,2506,25,33224,303358,0.1095,0.4497,NULL,0.1060,0.2697,0.2730,NULL,0.2748,0.1924,0.0880,0.4919,16782,0.5051,11248,0.3386,15897,0.4785,11952,0.3597,NULL,NULL,1247,0.0375,2418,0.0728,7318,0.2203,NULL,NULL,3869,0.1165,3483,0.1048,21979,0.6615,149235,72383,0.2386,26575,0.0876,NULL,NULL,11760,0.0388,8964,0.0295,26809,0.0884,NULL,NULL,14078,0.0464,18103,0.0597,249703,0.8231,112489,439293,2800984,0.1568
2023,"Congressional District 8 (118th Congress), Colorado",Colorado,0808,08,29494,269975,0.1092,0.3295,0.2745,0.0578,0.1455,0.1896,NULL,0.1404,0.1654,0.0895,0.3416,10799,0.3661,16549,0.5611,15366,0.5210,8410,0.2851,1284,0.0435,420,0.0142,820,0.0278,15795,0.5355,NULL,NULL,3709,0.1258,6635,0.2250,16626,0.5637,92222,69786,0.2585,25527,0.0946,4677,0.0173,7270,0.0269,5634,0.0209,83288,0.3085,NULL,NULL,26424,0.0979,40125,0.1486,185740,0.6880,92135,218601,2428261,0.0900
2023,"Congressional District 2 (118th Congress), Rhode Island",Rhode Island,4402,44,24233,223330,0.1085,0.4545,NULL,0.0681,0.2323,0.2361,NULL,0.2580,0.1620,0.0876,0.4558,11681,0.4820,8732,0.3603,12485,0.5152,11014,0.4545,NULL,NULL,425,0.0175,2563,0.1058,5711,0.2357,NULL,NULL,2570,0.1061,3195,0.1318,15391,0.6351,101802,61297,0.2745,24231,0.1085,NULL,NULL,6238,0.0279,11035,0.0494,24192,0.1083,NULL,NULL,9962,0.0446,19721,0.0883,175756,0.7870,90329,58345,443980,0.1314
2023,"Congressional District 5 (118th Congress), South Carolina",South Carolina,4505,45,32422,299760,0.1082,0.3589,0.3792,0.0243,0.1943,0.1692,NULL,0.0949,0.0971,0.0787,0.4358,13698,0.4225,15199,0.4688,15026,0.4635,14617,0.4508,598,0.0184,123,0.0038,14026,0.4326,2165,0.0668,NULL,NULL,288,0.0089,1313,0.0405,16074,0.4958,130644,85135,0.2840,40729,0.1359,1577,0.0053,5054,0.0169,72175,0.2408,12799,0.0427,NULL,NULL,3034,0.0101,13516,0.0451,204130,0.6810,68146,233653,2177733,0.1073
2023,"Congressional District 5 (118th Congress), Texas",Texas,4805,48,29705,275822,0.1077,0.2558,NULL,0.1071,0.1653,0.1112,NULL,0.1168,0.1357,0.0834,0.4143,9926,0.3342,18598,0.6261,13833,0.4657,8150,0.2744,NULL,NULL,1377,0.0464,6524,0.2196,7461,0.2512,NULL,NULL,2030,0.0683,6537,0.2201,12983,0.4371,114260,76936,0.2789,31859,0.1155,NULL,NULL,12856,0.0466,39468,0.1431,67092,0.2432,NULL,NULL,17381,0.0630,48182,0.1747,155724,0.5646,74908,1266469,11260645,0.1125
2023,"Congressional District 1 (118th Congress), Tennessee",Tennessee,4701,47,35556,330999,0.1074,0.3314,NULL,0.0000,0.2488,0.0795,NULL,0.1780,0.1476,0.1030,0.4870,14975,0.4212,14977,0.4212,21318,0.5996,17306,0.4867,NULL,NULL,0,0.0000,1346,0.0379,954,0.0268,NULL,NULL,627,0.0176,2340,0.0658,31243,0.8787,161201,117829,0.3560,52224,0.1578,NULL,NULL,2098,0.0063,5410,0.0163,12007,0.0363,NULL,NULL,3522,0.0106,15858,0.0479,303437,0.9167,55431,285521,2889226,0.0988
2023,"Congressional District 22 (118th Congress), Florida",Florida,1222,12,32759,306693,0.1068,0.3127,0.3074,0.0516,0.2500,0.2117,NULL,0.2230,0.1833,0.0469,0.5701,16978,0.5183,14304,0.4366,12307,0.3757,11163,0.3408,328,0.0100,391,0.0119,9384,0.2865,14453,0.4412,NULL,NULL,6095,0.1861,7582,0.2314,8979,0.2741,174853,72750,0.2372,35702,0.1164,1067,0.0035,7576,0.0247,37530,0.1224,68287,0.2227,NULL,NULL,27327,0.0891,41353,0.1348,191626,0.6248,82136,1066130,8966402,0.1189
2023,"Congressional District 7 (118th Congress), Texas",Texas,4807,48,35219,329716,0.1068,0.2798,0.1051,0.1015,0.1511,0.1619,NULL,0.1509,0.1558,0.0446,0.2856,12186,0.3460,18716,0.5314,13062,0.3709,12936,0.3673,237,0.0067,5530,0.1570,11072,0.3144,14794,0.4201,NULL,NULL,3854,0.1094,9471,0.2689,5055,0.1435,94154,68806,0.2087,46226,0.1402,2255,0.0068,54464,0.1652,73294,0.2223,91401,0.2772,NULL,NULL,25535,0.0774,60808,0.1844,113273,0.3435,74057,1266469,11260645,0.1125
2023,"Congressional District 17 (118th Congress), Pennsylvania",Pennsylvania,4217,42,34817,327955,0.1062,0.4390,NULL,0.0116,0.2952,0.1832,NULL,NULL,0.1813,0.0891,0.4551,14409,0.4138,13248,0.3805,17726,0.5091,13237,0.3802,NULL,NULL,90,0.0026,6877,0.1975,1254,0.0360,NULL,NULL,NULL,NULL,2478,0.0712,25027,0.7188,149266,78938,0.2407,30151,0.0919,NULL,NULL,7782,0.0237,23299,0.0710,6844,0.0209,NULL,NULL,NULL,NULL,13667,0.0417,281031,0.8569,83227,795490,5324209,0.1494
2023,"Congressional District 20 (118th Congress), New York",New York,3620,36,35618,335666,0.1061,0.4392,0.3152,0.0588,0.2921,0.1907,NULL,0.1902,0.1857,0.0807,0.4189,14320,0.4020,13711,0.3849,20327,0.5707,17307,0.4859,244,0.0069,778,0.0218,7646,0.2147,3280,0.0921,NULL,NULL,1669,0.0469,3555,0.0998,21579,0.6058,140615,82236,0.2450,39404,0.1174,774,0.0023,13233,0.0394,26173,0.0780,17204,0.0513,NULL,NULL,8777,0.0261,19147,0.0570,267415,0.7967,81237,1267132,7809267,0.1623
2023,"Congressional District 7 (118th Congress), Indiana",Indiana,1807,18,34418,325162,0.1058,0.3536,0.2136,0.0674,0.1875,0.0780,NULL,0.0568,0.0967,0.0645,0.3337,11765,0.3418,14065,0.4087,16865,0.4900,16954,0.4926,359,0.0104,459,0.0133,19124,0.5556,2640,0.0767,NULL,NULL,982,0.0285,2321,0.0674,11173,0.3246,108502,78982,0.2429,47950,0.1475,1681,0.0052,6809,0.0209,102018,0.3137,33830,0.1040,NULL,NULL,17297,0.0532,23993,0.0738,173164,0.5325,65485,238485,2754881,0.0866
2023,"Congressional District 4 (118th Congress), Ohio",Ohio,3904,39,33441,317894,0.1052,0.4145,NULL,0.0548,0.2605,0.1201,NULL,0.1837,0.2083,0.0941,0.4208,12821,0.3834,14643,0.4379,19340,0.5783,14455,0.4323,NULL,NULL,466,0.0139,2814,0.0841,804,0.0240,NULL,NULL,509,0.0152,2989,0.0894,26430,0.7903,133780,91641,0.2883,34877,0.1097,NULL,NULL,8506,0.0268,10803,0.0340,6692,0.0211,NULL,NULL,2771,0.0087,14350,0.0451,280848,0.8835,74281,611620,4917309,0.1244
2023,"Congressional District 11 (118th Congress), Texas",Texas,4811,48,33250,316877,0.1049,0.3032,0.3044,0.0326,0.1702,0.1425,0.3880,0.1439,0.1456,0.0687,0.3465,10211,0.3071,17365,0.5223,13916,0.4185,11455,0.3445,653,0.0196,214,0.0064,6475,0.1947,16161,0.4860,518,0.0156,4343,0.1306,8806,0.2648,12241,0.3682,109805,93556,0.2952,37782,0.1192,2145,0.0068,6572,0.0207,38047,0.1201,113433,0.3580,1335,0.0042,30175,0.0952,60465,0.1908,178138,0.5622,67226,1266469,11260645,0.1125
2023,"Congressional District 24 (118th Congress), California",California,0624,06,28958,277419,0.1044,0.2889,0.2202,0.0700,0.1836,0.1578,NULL,0.1192,0.1492,0.0888,0.4618,11568,0.3995,11380,0.3930,14239,0.4917,10933,0.3775,1258,0.0434,767,0.0265,578,0.0200,12817,0.4426,NULL,NULL,2932,0.1013,6687,0.2309,16681,0.5760,128116,68696,0.2476,37843,0.1364,5714,0.0206,10961,0.0395,3148,0.0113,81202,0.2927,NULL,NULL,24595,0.0887,44830,0.1616,187775,0.6769,91972,1833346,13699816,0.1338
2023,"Congressional District 3 (118th Congress), Tennessee",Tennessee,4703,47,33719,324057,0.1041,0.3577,NULL,0.0661,0.2095,0.1607,NULL,0.1979,0.1746,0.0856,0.4375,12928,0.3834,15330,0.4546,15681,0.4650,17114,0.5075,NULL,NULL,225,0.0067,6744,0.2000,2087,0.0619,NULL,NULL,833,0.0247,3018,0.0895,22787,0.6758,141790,95805,0.2956,47842,0.1476,NULL,NULL,3403,0.0105,32185,0.0993,12989,0.0401,NULL,NULL,4210,0.0130,17281,0.0533,266172,0.8214,65934,285521,2889226,0.0988
2023,"Congressional District 13 (118th Congress), Texas",Texas,4813,48,31148,299284,0.1041,0.3191,0.1172,0.0579,0.2736,0.1430,NULL,0.1578,0.1018,0.0868,0.3795,11862,0.3808,14845,0.4766,14549,0.4671,14343,0.4605,364,0.0117,330,0.0106,5119,0.1643,10021,0.3217,NULL,NULL,2474,0.0794,4483,0.1439,18378,0.5900,113567,84443,0.2822,44952,0.1502,3107,0.0104,5702,0.0191,18710,0.0625,70084,0.2342,NULL,NULL,15681,0.0524,44050,0.1472,211840,0.7078,64830,1266469,11260645,0.1125
2023,"Congressional District 2 (118th Congress), New York",New York,3602,36,25389,244256,0.1039,0.3706,0.2705,0.1704,0.2629,0.1776,NULL,0.1721,0.1480,0.0629,0.4880,14914,0.5874,10608,0.4178,13005,0.5122,6784,0.2672,198,0.0078,1153,0.0454,5805,0.2286,9251,0.3644,NULL,NULL,4327,0.1704,3445,0.1357,10461,0.4120,119208,65750,0.2692,18307,0.0750,732,0.0030,6766,0.0277,22083,0.0904,52093,0.2133,NULL,NULL,25149,0.1030,23273,0.0953,166207,0.6805,118189,1267132,7809267,0.1623
2023,"Congressional District 1 (118th Congress), Indiana",Indiana,1801,18,30918,299216,0.1033,0.4155,NULL,0.0432,0.2649,0.1418,NULL,0.1923,0.0877,0.0582,0.4464,9493,0.3070,15709,0.5081,14989,0.4848,16268,0.5262,NULL,NULL,186,0.0060,13768,0.4453,5921,0.1915,NULL,NULL,3136,0.1014,2053,0.0664,11775,0.3808,133556,83474,0.2790,39151,0.1308,NULL,NULL,4301,0.0144,51984,0.1737,41765,0.1396,NULL,NULL,16309,0.0545,23402,0.0782,202190,0.6757,69975,238485,2754881,0.0866
2023,"Congressional District 4 (118th Congress), Arkansas",Arkansas,0504,05,31720,308376,0.1029,0.2949,0.0591,0.0517,0.1799,0.1141,NULL,0.0595,0.1613,0.0784,0.4559,12686,0.3999,12662,0.3992,18226,0.5746,19647,0.6194,91,0.0029,59,0.0019,10989,0.3464,1912,0.0603,NULL,NULL,230,0.0073,2919,0.0920,17432,0.5496,140598,119454,0.3874,66614,0.2160,1540,0.0050,1141,0.0037,61082,0.1981,16758,0.0543,NULL,NULL,3866,0.0125,18099,0.0587,222291,0.7208,49018,102565,1232871,0.0832
2023,"Congressional District 28 (118th Congress), California",California,0628,06,27880,271305,0.1028,0.2938,0.2150,0.1169,0.1006,0.1421,NULL,0.1505,0.1117,0.0636,0.4831,16212,0.5815,10103,0.3624,12967,0.4651,8927,0.3202,880,0.0316,11707,0.4199,970,0.0348,9456,0.3392,NULL,NULL,5088,0.1825,3276,0.1175,5959,0.2137,131079,56921,0.2098,30382,0.1120,4093,0.0151,100171,0.3692,9644,0.0355,66563,0.2453,NULL,NULL,33803,0.1246,29321,0.1081,93744,0.3455,104238,1833346,13699816,0.1338
2023,"Congressional District 4 (118th Congress), Connecticut",Connecticut,0904,09,27705,269400,0.1028,0.4137,0.1470,0.0833,0.2590,0.2238,NULL,0.2304,0.1802,0.0456,0.4515,16616,0.5997,8245,0.2976,14897,0.5377,11107,0.4009,218,0.0079,1282,0.0463,8157,0.2944,11487,0.4146,NULL,NULL,5330,0.1924,4948,0.1786,7770,0.2805,121633,62769,0.2330,26847,0.0997,1483,0.0055,15383,0.0571,31489,0.1169,51323,0.1905,NULL,NULL,23138,0.0859,27461,0.1019,170446,0.6327,117299,172284,1442969,0.1194
2023,"Congressional District 6 (118th Congress), Kentucky",Kentucky,2106,21,32358,315990,0.1024,0.3590,NULL,0.0412,0.1949,0.1555,NULL,0.1450,0.1572,0.0915,0.3784,10538,0.3257,17471,0.5399,16982,0.5248,16869,0.5213,NULL,NULL,254,0.0078,4677,0.1445,2127,0.0657,NULL,NULL,968,0.0299,2327,0.0719,24115,0.7453,119573,99189,0.3139,46987,0.1487,NULL,NULL,6171,0.0195,23997,0.0759,13678,0.0433,NULL,NULL,6675,0.0211,14801,0.0468,263540,0.8340,66269,242405,1853603,0.1308
2023,"Congressional District 10 (118th Congress), Georgia",Georgia,1310,13,31026,304147,0.1020,0.2961,NULL,0.0746,0.1970,0.0903,NULL,0.0972,0.1109,0.0654,0.3981,11758,0.3790,16192,0.5219,15618,0.5034,12467,0.4018,NULL,NULL,489,0.0158,14057,0.4531,1963,0.0633,NULL,NULL,714,0.0230,2095,0.0675,12984,0.4185,121094,86191,0.2834,42103,0.1384,NULL,NULL,6557,0.0216,71346,0.2346,21744,0.0715,NULL,NULL,7345,0.0241,18893,0.0621,198645,0.6531,72143,513900,4150138,0.1238
2023,"Congressional District 4 (118th Congress), Missouri",Missouri,2904,29,31484,309138,0.1018,0.4060,0.3567,0.0633,0.1378,0.1171,NULL,0.0872,0.1494,0.0965,0.4280,11292,0.3587,13726,0.4360,19628,0.6234,16761,0.5324,331,0.0105,137,0.0044,2045,0.0650,1292,0.0410,NULL,NULL,246,0.0078,2447,0.0777,26219,0.8328,132302,99150,0.3207,41286,0.1336,928,0.0030,2164,0.0070,14840,0.0480,11035,0.0357,NULL,NULL,2822,0.0091,16384,0.0530,271625,0.8787,64293,246107,2556271,0.0963
2023,"Congressional District 12 (118th Congress), Florida",Florida,1212,12,34496,339317,0.1017,0.2729,0.4931,0.0251,0.1719,0.1585,NULL,0.1776,0.0982,0.0961,0.5515,18170,0.5267,13341,0.3867,18511,0.5366,12548,0.3638,536,0.0155,139,0.0040,2206,0.0639,6505,0.1886,NULL,NULL,1764,0.0511,3080,0.0893,26771,0.7761,187128,119838,0.3532,45981,0.1355,1087,0.0032,5537,0.0163,12832,0.0378,41046,0.1210,NULL,NULL,9935,0.0293,31373,0.0925,278433,0.8206,63762,1066130,8966402,0.1189
2023,"Congressional District 9 (118th Congress), Michigan",Michigan,2609,26,31175,307505,0.1014,0.4486,NULL,0.0311,0.3518,0.1907,NULL,0.3073,0.1095,0.0939,0.4632,11621,0.3728,13184,0.4229,17658,0.5664,14339,0.4600,NULL,NULL,127,0.0041,2218,0.0711,1739,0.0558,NULL,NULL,1181,0.0379,1052,0.0337,26597,0.8532,142422,83358,0.2711,31963,0.1039,NULL,NULL,4087,0.0133,6304,0.0205,9119,0.0297,NULL,NULL,3843,0.0125,9608,0.0312,283366,0.9215,80229,574740,4107809,0.1399
2023,"Congressional District 1 (118th Congress), Louisiana",Louisiana,2201,22,31251,308455,0.1013,0.3190,0.2471,0.1198,0.2109,0.1298,NULL,0.1477,0.1324,0.0738,0.4452,11470,0.3670,16259,0.5203,15249,0.4880,12449,0.3984,1002,0.0321,685,0.0219,7981,0.2554,4179,0.1337,NULL,NULL,1028,0.0329,4145,0.1326,16410,0.5251,137309,95565,0.3098,39027,0.1265,4055,0.0131,5717,0.0185,37845,0.1227,32190,0.1044,NULL,NULL,6962,0.0226,31313,0.1015,222406,0.7210,72467,319717,1833915,0.1743
2023,"Congressional District 2 (118th Congress), South Carolina",South Carolina,4502,45,30368,301686,0.1007,0.3477,NULL,0.0262,0.1851,0.1656,NULL,0.0975,0.1125,0.0687,0.4117,12226,0.4026,16461,0.5421,16117,0.5307,13991,0.4607,NULL,NULL,157,0.0052,13880,0.4571,2569,0.0846,NULL,NULL,570,0.0188,1998,0.0658,13450,0.4429,124204,88497,0.2933,40239,0.1334,NULL,NULL,5996,0.0199,74984,0.2485,15515,0.0514,NULL,NULL,5849,0.0194,17754,0.0588,195745,0.6488,73629,233653,2177733,0.1073
2023,"Congressional District 9 (118th Congress), Illinois",Illinois,1709,17,31397,312197,0.1006,0.3541,0.1050,0.1431,0.2446,0.1346,NULL,0.1964,0.1036,0.0661,0.4191,14842,0.4727,12175,0.3878,14082,0.4485,12342,0.3931,182,0.0058,5862,0.1867,6576,0.2094,4725,0.1505,NULL,NULL,2864,0.0912,2387,0.0760,13526,0.4308,130837,68323,0.2188,34853,0.1116,1734,0.0056,40953,0.1312,26887,0.0861,35109,0.1125,NULL,NULL,14584,0.0467,23039,0.0738,204708,0.6557,90087,717106,5071288,0.1414
2023,"Congressional District 6 (118th Congress), Maryland",Maryland,2406,24,30143,299641,0.1006,0.4445,0.0864,0.0692,0.1565,0.1339,NULL,0.1843,0.1242,0.0859,0.4279,13856,0.4597,14895,0.4941,15820,0.5248,11528,0.3824,169,0.0056,1665,0.0552,5257,0.1744,4337,0.1439,NULL,NULL,3139,0.1041,2503,0.0830,17410,0.5776,128211,74901,0.2500,25936,0.0866,1955,0.0065,24067,0.0803,33586,0.1121,32389,0.1081,NULL,NULL,17032,0.0568,20157,0.0673,202671,0.6764,96127,247373,2384715,0.1037
2023,"Congressional District 3 (118th Congress), Ohio",Ohio,3903,39,33971,337715,0.1006,0.3190,0.1793,0.1136,0.2003,0.1268,NULL,0.0718,0.1427,0.0511,0.3288,13836,0.4073,16127,0.4747,15132,0.4454,16961,0.4993,123,0.0036,1841,0.0542,18123,0.5335,2145,0.0631,NULL,NULL,583,0.0172,3038,0.0894,10263,0.3021,111025,78452,0.2323,53168,0.1574,686,0.0020,16205,0.0480,90492,0.2680,16918,0.0501,NULL,NULL,8118,0.0240,21291,0.0630,200923,0.5949,66850,611620,4917309,0.1244
2023,"Congressional District 6 (118th Congress), Pennsylvania",Pennsylvania,4206,42,29281,291470,0.1005,0.4055,NULL,0.0558,0.2546,0.2961,NULL,0.2333,0.2965,0.0603,0.4089,11532,0.3938,14381,0.4911,14617,0.4992,10206,0.3486,NULL,NULL,786,0.0268,3360,0.1148,11421,0.3900,NULL,NULL,3021,0.1032,8723,0.2979,13327,0.4551,119195,66815,0.2292,25171,0.0864,NULL,NULL,14077,0.0483,13195,0.0453,38570,0.1323,NULL,NULL,12951,0.0444,29420,0.1009,221192,0.7589,102246,795490,5324209,0.1494
2023,"Congressional District 8 (118th Congress), Wisconsin",Wisconsin,5508,55,31292,311599,0.1004,0.4210,0.2368,0.0912,0.1224,0.1887,NULL,0.2089,0.1981,0.0915,0.4271,12652,0.4043,13311,0.4254,14536,0.4645,13466,0.4303,1285,0.0411,521,0.0166,448,0.0143,2454,0.0784,NULL,NULL,996,0.0318,2435,0.0778,25607,0.8183,133084,75346,0.2418,31989,0.1027,5426,0.0174,5711,0.0183,3660,0.0117,13007,0.0417,NULL,NULL,4767,0.0153,12290,0.0394,279745,0.8978,75932,284948,2495539,0.1142
2023,"Congressional District 6 (118th Congress), Virginia",Virginia,5106,51,31978,318935,0.1003,0.3583,0.5166,0.0162,0.2373,0.1714,NULL,0.1655,0.1337,0.0832,0.4508,11422,0.3572,14749,0.4612,15301,0.4785,15013,0.4695,265,0.0083,69,0.0022,5896,0.1844,3285,0.1027,NULL,NULL,1773,0.0554,2151,0.0673,21824,0.6825,143775,92043,0.2886,41900,0.1314,513,0.0016,4257,0.0133,24845,0.0779,19167,0.0601,NULL,NULL,10714,0.0336,16089,0.0504,262436,0.8229,69115,337930,3402670,0.0993
